"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://albaniavisit.com/accommodation/ledina-hotel/","text/html; charset=utf-8","200","OK","Indexable","","Ledina Hotel | Visit Albania","28","240","","0","0","Ledina Hotel emerges as a distinguished choice for travelers seeking a blend of comfort and convenience in Orikum, just a stone's throw away from the serene Al Breeze Beach.","173","1076","","0","0","","0","Ledina Hotel","12","Tours near Orikum","17","Chapter 6","9","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/ledina-hotel/","","","","","","965952","118147","118147","46.040","","6198","1001","6.192","57.298","Fairly Hard","4.717","3","2","","211","106","0","5.280","415","189","0","20","17","0","","","","","6670b0b541ba286cc8e3e696996c3c9","0.217","Tue, 14 Oct 2025 00:29:34 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/ledina-hotel/","2025-10-13 19:51:16"
"https://albaniavisit.com/accommodation/downtown-tirana-apartments/","text/html; charset=utf-8","200","OK","Indexable","","Downtown Tirana Apartments | Visit Albania","42","394","","0","0","Downtown Tirana Apartments emerges as a prime choice for travelers seeking a blend of comfort and convenience in the heart of Albania's vibrant capital.","152","950","","0","0","","0","Downtown Tirana Apartments","26","Tours near Tirana","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/downtown-tirana-apartments/","","","","","","956135","117360","117360","45.733","","6241","1001","6.235","56.967","Fairly Hard","4.786","3","2","","195","98","0","4.880","415","194","0","17","14","0","","","","","dc615c3552a16b849b8fc994468428de","0.141","Mon, 13 Oct 2025 09:39:00 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/downtown-tirana-apartments/","2025-10-13 19:51:16"
"https://albaniavisit.com/accommodation/hotel-number-one/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Number One | Visit Albania","32","293","","0","0","Hotel Number One stands as a distinguished presence in Gjirokastër, offering guests a blend of convenience and comfort just a stone's throw away from the serene Zaravina Lake.","175","1099","","0","0","","0","Hotel Number One","16","Tours near Gjirokastër","22","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/hotel-number-one/","","","","","","976301","116277","116277","45.311","","5938","953","6.231","57.141","Fairly Hard","4.493","3","2","","221","111","0","5.530","415","195","0","22","20","0","","","","","7147519a184e4f60f24377eae6dce34f","9.969","Tue, 14 Oct 2025 00:51:16 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/hotel-number-one/","2025-10-13 19:51:06"
"https://albaniavisit.com/accommodation/hotel-bonsai/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Bonsai | Visit Albania","28","240","","0","0","Hotel Bonsai emerges as a distinguished 4-star haven, strategically positioned just a short drive from the heart of Tirana.","123","742","","0","0","","0","Hotel Bonsai","12","Tours near Tirana","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/hotel-bonsai/","","","","","","975157","118157","118157","46.044","","6262","1014","6.176","58.630","Fairly Hard","4.681","3","2","","253","127","0","6.320","415","192","0","23","20","0","","","","","6c3c43966eadd3bc1044a6ca8da057e2","9.872","Tue, 14 Oct 2025 00:51:17 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/hotel-bonsai/","2025-10-13 19:51:07"
"https://albaniavisit.com/accommodation/altiku-apartments/","text/html; charset=UTF-8","200","OK","Indexable","","Altiku Apartments | Visit Albania","33","289","","0","0","Altiku Apartments emerges as a prime choice for travelers seeking comfort and convenience in Golem.","99","627","","0","0","","0","Altiku Apartments","17","Tours near Golem","16","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/altiku-apartments/","","","","","","953183","116657","116657","45.459","","6103","973","6.272","57.218","Fairly Hard","4.697","3","2","","217","109","0","5.430","415","193","0","20","18","0","","","","","c2f345bf178e2effa1f9bfb2a6cd5169","8.304","Tue, 14 Oct 2025 00:51:18 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/altiku-apartments/","2025-10-13 19:51:10"
"https://albaniavisit.com/accommodation/sofias-apartment-2/","text/html; charset=UTF-8","200","OK","Indexable","","Sofia's apartment 2 | Visit Albania","35","301","","0","0","Sofia's Apartment 2 emerges as a prime choice for travelers seeking a serene retreat in Pogradec, strategically positioned to offer easy access to the region's most captivating landmarks.","187","1141","","0","0","","0","Sofia's apartment 2","19","Tours near Pogradec","19","Chapter 6","9","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/sofias-apartment-2/","","","","","","947173","116867","116867","45.541","","6054","958","6.319","56.975","Fairly Hard","4.678","3","2","","219","110","0","5.480","415","193","0","19","17","0","","","","","7d70564bead50866e33e89893b244e05","8.813","Tue, 14 Oct 2025 00:51:19 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/sofias-apartment-2/","2025-10-13 19:51:10"
"https://albaniavisit.com/accommodation/charm-hotel/","text/html; charset=UTF-8","200","OK","Indexable","","Charm Hotel | Visit Albania","27","240","","0","0","Charm Hotel emerges as a distinguished choice for travelers seeking comfort and convenience in Vlorë, situated just a stone's throw away from the pristine Vlore Beach and a leisurely stroll from Ri Beach.","204","1248","","0","0","","0","Charm Hotel","11","Tours near Vlorë","16","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/charm-hotel/","","","","","","970016","117539","117539","45.803","","6249","1001","6.243","58.023","Fairly Hard","4.736","3","2","","223","112","0","5.570","415","190","0","17","14","0","","","","","d42651e97522da5bf5589eed1e3fa043","9.963","Tue, 14 Oct 2025 00:51:26 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/charm-hotel/","2025-10-13 19:51:16"
"https://albaniavisit.com/accommodation/hotel-memaj/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Memaj | Visit Albania","27","242","","0","0","Hotel Memaj stands out as a premier destination for travelers seeking both comfort and convenience in the heart of Ksamil.","122","758","","0","0","","0","Hotel Memaj","11","Tours near Ksamil","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/hotel-memaj/","","","","","","965012","118122","118122","46.030","","6335","1018","6.223","58.602","Fairly Hard","4.794","3","2","","223","112","0","5.570","415","191","0","17","14","0","","","","","6e7228ea8d6e30b69e52888bc4247d5a","9.759","Tue, 14 Oct 2025 00:51:26 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/hotel-memaj/","2025-10-13 19:51:16"
"https://albaniavisit.com/accommodation/hotel-vila-verde-city-center/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Vila Verde City Center | Visit Albania","44","376","","0","0","Hotel Vila Verde City Center emerges as a prime choice for travelers seeking the perfect blend of comfort and convenience in the heart of Tirana.","145","882","","0","0","","0","Hotel Vila Verde City Center","28","Tours near Tirana","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/hotel-vila-verde-city-center/","","","","","","958492","117648","117648","45.845","","6300","1006","6.262","57.867","Fairly Hard","4.798","3","2","","217","109","0","5.430","415","191","0","17","14","0","","","","","ef5bb682efd5c0b50f1eeaa7dec5e04a","9.272","Tue, 14 Oct 2025 00:51:27 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/hotel-vila-verde-city-center/","2025-10-13 19:51:18"
"https://albaniavisit.com/accommodation/hotel-victoria-tirana/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Victoria Tirana | Visit Albania","37","311","","0","0","Discover the charm of Hotel Victoria Tirana, a gem in the heart of the city that offers more than just a place to stay.","119","705","","0","0","","0","Hotel Victoria Tirana","21","Tours near Tirana","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/hotel-victoria-tirana/","","","","","","966871","117498","117498","45.787","","6273","1013","6.192","58.322","Fairly Hard","4.761","3","2","","211","106","0","5.280","415","190","0","17","14","0","","","","","6380bef0e024ae97b078cf3a2a200774","9.426","Tue, 14 Oct 2025 00:51:28 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/hotel-victoria-tirana/","2025-10-13 19:51:19"
"https://albaniavisit.com/accommodation/sandy-beach-resort/","text/html; charset=UTF-8","200","OK","Indexable","","Sandy Beach Resort | Visit Albania","34","304","","0","0","Sandy Beach Resort emerges as a prime destination for travelers seeking a blend of comfort and convenience, located just a stone's throw from the pristine shores of Golem in the Tirana County Region.","199","1236","","0","0","","0","Sandy Beach Resort","18","Tours near Golem","16","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/sandy-beach-resort/","","","","","","964785","117189","117189","45.667","","6194","1001","6.188","57.824","Fairly Hard","4.722","3","2","","201","101","0","5.030","415","191","0","17","14","0","","","","","215da2a8d85e4b62712f63e08c1f2145","11.401","Tue, 14 Oct 2025 00:51:31 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/sandy-beach-resort/","2025-10-13 19:51:19"
"https://albaniavisit.com/accommodation/hotel-queen/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Queen | Visit Albania","27","238","","0","0","Hotel Queen emerges as a serene retreat in the residential quarters of Tirana, promising a blend of tranquility and accessibility.","130","776","","0","0","","0","Hotel Queen","11","Tours near Tirana","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/hotel-queen/","","","","","","960529","116682","116682","45.469","","6217","1010","6.155","57.895","Fairly Hard","4.755","3","2","","219","110","0","5.480","415","192","0","17","14","0","","","","","a3287147135c9df84c872583ba8502a4","10.824","Tue, 14 Oct 2025 00:51:37 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/hotel-queen/","2025-10-13 19:51:26"
"https://albaniavisit.com/accommodation/hotel-boka/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Boka | Visit Albania","26","224","","0","0","Hotel Boka emerges as a distinguished choice for travelers seeking comfort and convenience in the heart of Tirana.","114","706","","0","0","","0","Hotel Boka","10","Tours near Tirana","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/hotel-boka/","","","","","","977070","117859","117859","45.928","","6279","1006","6.242","58.004","Fairly Hard","4.714","3","2","","217","109","0","5.430","415","195","0","20","17","0","","","","","c2531c2a363f186b7bbcad3fb92134aa","10.637","Tue, 14 Oct 2025 00:51:38 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/hotel-boka/","2025-10-13 19:51:27"
"https://albaniavisit.com/accommodation/hotel-republika-berat/","text/html; charset=utf-8","200","OK","Indexable","","Hotel Republika Berat | Visit Albania","37","320","","0","0","Hotel Republika Berat stands out as a premier destination for travelers seeking a blend of comfort and convenience in the heart of Berat.","137","838","","0","0","","0","Hotel Republika Berat","21","Tours near Berat","16","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/hotel-republika-berat/","","","","","","976068","117521","117521","45.796","","6115","987","6.196","56.872","Fairly Hard","4.620","3","2","","193","97","0","4.830","415","191","0","23","20","0","","","","","95fc5c60fa65786369a24b378af8bc2a","0.201","Mon, 13 Oct 2025 11:07:25 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/hotel-republika-berat/","2025-10-13 19:51:37"
"https://albaniavisit.com/accommodation/select-hill-resort/","text/html; charset=UTF-8","200","OK","Indexable","","Select Hill Resort - Luxury Mountain Retreat Tirana, Albania","60","526","","0","0","Select Hill Resort: Luxury hotel in Tirana, Albania. Enjoy mountain views, pools, spa, restaurant, and more. Book now for an unforgettable stay.","144","875","","0","0","","0","Select Hill Resort","18","Tours near Tirana","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/select-hill-resort/","","","","","","1012328","119553","119553","46.588","","6187","1009","6.132","58.308","Fairly Hard","4.480","3","2","","196","99","0","4.930","415","193","0","32","29","0","","","","","c9a8c88fa739d18e2a36dbd9aad93060","12.042","Tue, 14 Oct 2025 00:51:39 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/select-hill-resort/","2025-10-13 19:51:27"
"https://albaniavisit.com/accommodation/hotel-colombo/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Colombo | Visit Albania","29","260","","0","0","Hotel Colombo emerges as a distinguished destination for travelers seeking both comfort and convenience in the heart of Berat.","126","786","","0","0","","0","Hotel Colombo","13","Tours near Berat","16","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/hotel-colombo/","","","","","","975672","117922","117922","45.952","","6209","1003","6.190","56.954","Fairly Hard","4.691","3","2","","221","111","0","5.530","415","192","0","20","17","0","","","","","ad98fe8d2fe41c63a9bc50d162ae5590","10.645","Tue, 14 Oct 2025 00:51:39 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/hotel-colombo/","2025-10-13 19:51:28"
"https://albaniavisit.com/accommodation/sea-view-hotel/","text/html; charset=UTF-8","200","OK","Indexable","","Sea View Hotel | Visit Albania","30","263","","0","0","Sea View Hotel emerges as a prime choice for travelers seeking a blend of comfort and convenience in Himare, just a stone's throw away from the pristine Prinos Beach.","166","1030","","0","0","","0","Sea View Hotel","14","Tours near Himare","17","Chapter 6","9","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/sea-view-hotel/","","","","","","974450","118340","118340","46.115","","6287","1009","6.231","57.618","Fairly Hard","4.719","3","2","","217","109","0","5.430","415","190","0","23","20","0","","","","","7971987a602df3af819ddc1c80f5c5fd","10.852","Tue, 14 Oct 2025 00:51:42 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/sea-view-hotel/","2025-10-13 19:51:31"
"https://albaniavisit.com/accommodation/aerial-hotel-spa/","text/html; charset=utf-8","200","OK","Indexable","","Aerial Hotel & Spa | Visit Albania","34","288","","0","0","Aerial Hotel & Spa emerges as a distinguished choice for travelers seeking a blend of comfort and convenience in Vlorë.","119","729","","0","0","","0","Aerial Hotel & Spa","18","Tours near Vlorë","16","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/aerial-hotel-spa/","","","","","","992760","118724","118724","46.265","","6274","1014","6.187","58.242","Fairly Hard","4.631","3","2","","187","94","0","4.680","415","193","0","26","23","0","","","","","7dfd9efee10b737dbfdda57400c63f5b","0.287","Mon, 13 Oct 2025 14:51:31 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/aerial-hotel-spa/","2025-10-13 19:51:43"
"https://albaniavisit.com/accommodation/mk-hotel-tirana/","text/html; charset=UTF-8","200","OK","Indexable","","mk hotel tirana | Visit Albania","31","262","","0","0","MK Hotel Tirana emerges as a prime choice for travelers seeking a blend of comfort, convenience, and modern amenities in the heart of Tirana.","141","874","","0","0","","0","mk hotel tirana","15","Tours near Tirana","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/mk-hotel-tirana/","","","","","","985695","118909","118909","46.337","","6273","1011","6.205","57.690","Fairly Hard","4.676","3","2","","181","91","0","4.530","415","194","0","23","20","0","","","","","7320903778d13aea1f35545cba7b175a","8.025","Tue, 14 Oct 2025 00:51:46 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/mk-hotel-tirana/","2025-10-13 19:51:38"
"https://albaniavisit.com/accommodation/hotel-theatro-city-center/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Theatro- City Center | Visit Albania","42","360","","0","0","Hotel Theatro- City Center emerges as a distinguished choice for travelers seeking a blend of comfort and convenience in the heart of Tirana.","141","862","","0","0","","0","Hotel Theatro- City Center","26","Tours near Tirana","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/hotel-theatro-city-center/","","","","","","970835","118137","118137","46.036","","6244","1005","6.213","57.722","Fairly Hard","4.722","3","2","","221","111","0","5.530","415","192","0","20","17","0","","","","","1de7de8261fa1af1ed566e67a2edd382","8.057","Tue, 14 Oct 2025 00:51:46 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/hotel-theatro-city-center/","2025-10-13 19:51:38"
"https://albaniavisit.com/accommodation/amazing-seaside-view-villa/","text/html; charset=UTF-8","200","OK","Indexable","","Amazing Seaside View Villa | Visit Albania","42","375","","0","0","Amazing Seaside View Villa, situated in the serene Vlorë County region of Palasë, presents a captivating retreat for those seeking a blend of comfort and scenic beauty.","168","1026","","0","0","","0","Amazing Seaside View Villa","26","Tours near Palasë","17","Chapter 6","9","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/amazing-seaside-view-villa/","","","","","","967642","116265","116265","45.306","","6042","963","6.274","56.806","Fairly Hard","4.581","3","2","","217","109","0","5.430","415","192","0","19","17","0","","","","","ee50abf3547e98da579b1da84c871b48","9.003","Tue, 14 Oct 2025 00:51:48 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/amazing-seaside-view-villa/","2025-10-13 19:51:39"
"https://albaniavisit.com/sq/akomodimi/maritim-marina-bay-resort-kazino-vetem-per-te-rritur/","text/html; charset=UTF-8","200","OK","Indexable","","Maritim Marina Bay Resort & Casino Vetëm për të rritur | Vizitoni Shqipërinë","76","673","","0","0","Maritim Marina Bay Resort & Casino Adult Only qëndron si një fener luksi dhe ekskluziviteti në Vlorë, vetëm një hedhje guri larg nga plazhi i pacenuar i Liros.","159","949","","0","0","","0","Maritim Marina Bay Resort & Casino Vetëm për të rritur","54","Turne pranë Vlorës","18","Dhomat","6","Kapitulli 6","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/sq/akomodimi/maritim-marina-bay-resort-kazino-vetem-per-te-rritur/","","","","","","990114","120469","120469","46.945","","6416","1019","6.296","60.728","Normal","4.810","3","3","","230","116","0","5.770","415","188","0","20","17","0","","","","","48c1f18c5c6774c22fbf82e518fa492c","11.092","Tue, 14 Oct 2025 00:51:50 GMT","","","","sq","1.1","","","","","","https://albaniavisit.com/sq/akomodimi/maritim-marina-bay-resort-kazino-vetem-per-te-rritur/","2025-10-13 19:51:39"
"https://albaniavisit.com/accommodation/grand-hotel-petrol/","text/html; charset=UTF-8","200","OK","Indexable","","Grand Hotel Petrol | Visit Albania","34","293","","0","0","Grand Hotel Petrol emerges as a distinguished choice for travelers seeking comfort and convenience in Fier, situated 43 km away from the iconic Independence Square.","164","1028","","0","0","","0","Grand Hotel Petrol","18","Tours near Fier","15","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/grand-hotel-petrol/","","","","","","965777","116769","116769","45.503","","5987","957","6.256","56.749","Fairly Hard","4.566","3","2","","208","104","0","5.180","415","193","0","19","17","0","","","","","7b268b9a488a6e34e0b701a3bee6bd7d","8.665","Tue, 14 Oct 2025 00:51:53 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/grand-hotel-petrol/","2025-10-13 19:51:44"
"https://albaniavisit.com/accommodation/cozy-apparemment-11/","text/html; charset=UTF-8","200","OK","Indexable","","Cozy Apparemment 1+1 | Visit Albania","36","342","","0","0","Cozy Apparemment 1+1 emerges as a prime choice for travelers seeking comfort and convenience in Durrës.","103","666","","0","0","","0","Cozy Apparemment 1+1","20","Tours near Durrës","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/cozy-apparemment-11/","","","","","","950239","116532","116532","45.411","","6037","962","6.275","57.008","Fairly Hard","4.660","3","2","","207","104","0","5.180","415","194","0","17","15","0","","","","","97e26dd508263cdd0590efc1a8e998fd","8.130","Tue, 14 Oct 2025 00:51:54 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/cozy-apparemment-11/","2025-10-13 19:51:46"
"https://albaniavisit.com/accommodation/villa-nicolaos-ksamil/","text/html; charset=UTF-8","200","OK","Indexable","","Villa Nicolaos Ksamil | Visit Albania","37","315","","0","0","Villa Nicolaos Ksamil emerges as a serene oasis in the heart of Ksamil, located just a stone's throw away from the pristine Ksamil Beach 9 and within easy reach of the vibrant Bora Bora Beach.","192","1179","","0","0","","0","Villa Nicolaos Ksamil","21","Tours near Ksamil","17","Chapter 6","9","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/villa-nicolaos-ksamil/","","","","","","964178","118172","118172","46.050","","6366","1015","6.272","57.874","Fairly Hard","4.801","3","2","","211","106","0","5.280","415","195","0","20","17","0","","","","","ecf21e96a3d80e49acf024410847d71d","8.617","Tue, 14 Oct 2025 00:51:55 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/villa-nicolaos-ksamil/","2025-10-13 19:51:46"
"https://albaniavisit.com/accommodation/bebi-hotel-and-apartments/","text/html; charset=utf-8","200","OK","Indexable","","Bebi Hotel And Apartments | Visit Albania","41","370","","0","0","Bebi Hotel And Apartments stands out as a prime choice for travelers seeking comfort and convenience in Sarandë, located just a short 800-meter stroll from Saranda City Beach.","175","1093","","0","0","","0","Bebi Hotel And Apartments","25","Tours near Sarandë","18","Chapter 6","9","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/bebi-hotel-and-apartments/","","","","","","964699","118773","118773","46.284","","6156","998","6.168","57.911","Fairly Hard","4.674","3","2","","245","123","0","6.120","415","193","0","20","17","0","","","","","7999464b7870734591469efdaa9e8ca5","0.263","Tue, 14 Oct 2025 00:41:38 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/bebi-hotel-and-apartments/","2025-10-13 19:51:54"
"https://albaniavisit.com/accommodation/ori-mare-hotel/","text/html; charset=UTF-8","200","OK","Indexable","","Ori Mare Hotel | Visit Albania","30","257","","0","0","Ori Mare Hotel emerges as a distinguished choice for travelers seeking a blend of comfort and convenience in Ksamil.","116","718","","0","0","","0","Ori Mare Hotel","14","Tours near Ksamil","17","Chapter 6","9","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/ori-mare-hotel/","","","","","","969023","117604","117604","45.828","","6267","1010","6.205","57.998","Fairly Hard","4.727","3","2","","188","94","0","4.680","415","191","0","20","17","0","","","","","31824296e63a189ee61db7e09a8b8374","8.602","Tue, 14 Oct 2025 00:51:57 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/ori-mare-hotel/","2025-10-13 19:51:49"
"https://albaniavisit.com/accommodation/orchidea-hotel/","text/html; charset=UTF-8","200","OK","Indexable","","Orchidea Hotel | Visit Albania","30","260","","0","0","Orchidea Hotel emerges as a distinguished choice for travelers seeking a blend of comfort and convenience in Tirana.","116","719","","0","0","","0","Orchidea Hotel","14","Tours near Tirana","17","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/orchidea-hotel/","","","","","","970499","117254","117254","45.692","","6250","1013","6.170","57.917","Fairly Hard","4.743","3","2","","203","102","0","5.080","415","192","0","17","14","0","","","","","2c51c9558b4b26fb5077f9c109a376a","8.655","Tue, 14 Oct 2025 00:51:59 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/orchidea-hotel/","2025-10-13 19:51:50"
"https://albaniavisit.com/accommodation/hotel-victoria/","text/html; charset=UTF-8","200","OK","Indexable","","Hotel Victoria | Visit Albania","30","249","","0","0","Discover the serene charm of Hotel Victoria, a tranquil oasis located just a stone's throw from the shimmering waters of Lake Ohrid and a mere 2 km from the bustling town of Pogradec.","183","1136","","0","0","","0","Hotel Victoria","14","Tours near Pogradec","19","Rooms","5","Chapter 6","9","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/hotel-victoria/","","","","","","964067","116656","116656","45.459","","6229","1001","6.223","58.238","Fairly Hard","4.742","3","2","","203","102","0","5.080","415","191","0","17","14","0","","","","","b18edc79b043882602cdc5e987b04b58","8.460","Tue, 14 Oct 2025 00:52:01 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/hotel-victoria/","2025-10-13 19:51:53"
"https://albaniavisit.com/accommodation/kuburi-hotel/","text/html; charset=UTF-8","200","OK","Indexable","","Kuburi Hotel | Visit Albania","28","238","","0","0","Kuburi Hotel emerges as a standout choice for travelers seeking comfort and convenience in Ksamil.","98","616","","0","0","","0","Kuburi Hotel","12","Tours near Ksamil","17","Chapter 6","9","","0","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/accommodation/kuburi-hotel/","","","","","","970470","117801","117801","45.905","","6110","993","6.153","57.836","Fairly Hard","4.617","3","2","","215","108","0","5.380","415","192","0","20","17","0","","","","","bce6f16bc82d9f779727df560babd704","8.854","Tue, 14 Oct 2025 00:52:04 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/accommodation/kuburi-hotel/","2025-10-13 19:51:55"
