id,object_type,slug,seo_title,seo_description,is_pillar_content,focus_keyword,seo_score,robots,advanced_robots,canonical_url,primary_term,schema_data,social_facebook_thumbnail,social_facebook_title,social_facebook_description,social_twitter_thumbnail,social_twitter_title,social_twitter_description,redirect_to,redirect_type
"109518","post","emi-apartment","","","no","","","","","","","","","","","","","","",""
"109528","post","matilde-apartment","","","no","","","","","","","","","","","","","","",""
"109538","post","panoramic-views-of-saranda","","","no","","","","","","","","","","","","","","",""
"109548","post","garden-villa-ax","","","no","","","","","","","","","","","","","","",""
"109568","post","sea-view-1-bedroom-apartment-on-first-street","","","no","","","","","","","","","","","","","","",""
"109576","post","apartment-19","","","no","","","","","","","","","","","","","","",""
"109583","post","myslym-shyri-urban-retreat","","","no","","","","","","","","","","","","","","",""
"109593","post","holiday-apartaments-durres","","","no","","","","","","","","","","","","","","",""
"109600","post","apartment-with-sea-view","","","no","","","","","","","","","","","","","","",""
"109607","post","cozy-studio-apartment-in-vlore","","","no","","","","","","","","","","","","","","",""
"109616","post","orange-corner-apartment","","","no","","","","","","","","","","","","","","",""
"109626","post","ilias-guesthouse","","","no","","","","","","","","","","","","","","",""
"109643","post","apartman-hany","","","no","","","","","","","","","","","","","","",""
"109647","post","norge-hotel","","","no","","","","","","","","","","","","","","",""
"109657","post","petrela-golem-apartment","","","no","","","","","","","","","","","","","","",""
"109667","post","terrace-flat-in-heart-of-tirana","","","no","","","","","","","","","","","","","","",""
"109677","post","blue-ivy-villa","","","no","","","","","","","","","","","","","","",""
"109687","post","mali-robit-apartament","","","no","","","","","","","","","","","","","","",""
"109693","post","sunshine-apartment","","","no","","","","","","","","","","","","","","",""
"109703","post","grand-central-apartment-lth","","","no","","","","","","","","","","","","","","",""
"109710","post","marinaj-hotel","","","no","","","","","","","","","","","","","","",""
"109717","post","swans-flat-in-pogradec-albania","","","no","","","","","","","","","","","","","","",""
"109727","post","suloti-house-lungomare","","","no","","","","","","","","","","","","","","",""
"109734","post","tony-home","","","no","","","","","","","","","","","","","","",""
"109746","post","alb-apartments","","","no","","","","","","","","","","","","","","",""
"109756","post","new-and-comfy-studio-with-mountain-view-at-mangalem21-complex","","","no","","","","","","","","","","","","","","",""
"109766","post","sea-la-vie-apartments","","","no","","","","","","","","","","","","","","",""
"109776","post","anxhelos-apartment","","","no","","","","","","","","","","","","","","",""
"109786","post","casa-mia-twin-towers","","","no","","","","","","","","","","","","","","",""
"109796","post","marina-appartamenti","","","no","","","","","","","","","","","","","","",""
"109806","post","luxury-appartament-lungomare","","","no","","","","","","","","","","","","","","",""
"109826","post","lovely-one-bedroom-flat-in-durres","","","no","","","","","","","","","","","","","","",""
"109836","post","sun-and-sand-apartment","","","no","","","","","","","","","","","","","","",""
"109849","post","villa-anna","","","no","","","","","","","","","","","","","","",""
"109855","post","tripnhostel-chill-zone","","","no","","","","","","","","","","","","","","",""
"109862","post","guest-house-lungomare","","","no","","","","","","","","","","","","","","",""
"109870","post","luckys-apartment-a-place-to-be","","","no","","","","","","","","","","","","","","",""
"109880","post","vila-gogaj","","","no","","","","","","","","","","","","","","",""
"109890","post","modern-beach-view-apartment-vlore","","","no","","","","","","","","","","","","","","",""
"109900","post","gjipe-bb-blu-horizon","","","no","","","","","","","","","","","","","","",""
"109910","post","seaview-apartment-jonuzaj","","","no","","","","","","","","","","","","","","",""
"109920","post","city-apartment","","","no","","","","","","","","","","","","","","",""
"109931","post","lulu-suites-blueberry","","","no","","","","","","","","","","","","","","",""
"109941","post","ocean-bliss","","","no","","","","","","","","","","","","","","",""
"109951","post","trea-accomodations-despacito-deluxe-sea-view","","","no","","","","","","","","","","","","","","",""
"109961","post","lulu-suites-sunflower","","","no","","","","","","","","","","","","","","",""
"109971","post","holiday-rooms-vlore","","","no","","","","","","","","","","","","","","",""
"109981","post","villa-pegasus-free-parking","","","no","","","","","","","","","","","","","","",""
"109991","post","lulu-suites-olive","","","no","","","","","","","","","","","","","","",""
"110001","post","caramel-boutique-hotel","","","no","","","","","","","","","","","","","","",""
"110008","post","deluxe-apartment-no-9","","","no","","","","","","","","","","","","","","",""
"110018","post","lulu-suites-moka","","","no","","","","","","","","","","","","","","",""
"110028","post","lulu-suites-sunset","","","no","","","","","","","","","","","","","","",""
"110038","post","apartment-tefiti","","","no","","","","","","","","","","","","","","",""
"110048","post","leon-apartments-1","","","no","","","","","","","","","","","","","","",""
"110058","post","bright-and-cozy","","","no","","","","","","","","","","","","","","",""
"110068","post","sunrise-guest-house","","","no","","","","","","","","","","","","","","",""
"110075","post","lioras-vila","","","no","","","","","","","","","","","","","","",""
"110085","post","asa-apartments-lungomare","","","no","","","","","","","","","","","","","","",""
"110095","post","ferienwohnung-durres-albania","","","no","","","","","","","","","","","","","","",""
"110105","post","seaview-apartment-durres-beach","","","no","","","","","","","","","","","","","","",""
"110115","post","kevins-apartment","","","no","","","","","","","","","","","","","","",""
"110125","post","solei-apartments","","","no","","","","","","","","","","","","","","",""
"110142","post","modern-on-a-budget-city-centre-apartment","","","no","","","","","","","","","","","","","","",""
"110152","post","kreilux-apartments-valona","","","no","","","","","","","","","","","","","","",""
"110155","post","olsi","","","no","","","","","","","","","","","","","","",""
"110165","post","sea-la-vie","","","no","","","","","","","","","","","","","","",""
"110175","post","nicole-apartments-rental","","","no","","","","","","","","","","","","","","",""
"110182","post","s-e-v-sunset-homes","","","no","","","","","","","","","","","","","","",""
"110192","post","reina-suite","","","no","","","","","","","","","","","","","","",""
"110202","post","durres-summer-apartment","","","no","","","","","","","","","","","","","","",""
"110212","post","galaxy-hotel","","","no","","","","","","","","","","","","","","",""
"110222","post","el-luxury-apartments","","","no","","","","","","","","","","","","","","",""
"110232","post","aa-apartments","","","no","","","","","","","","","","","","","","",""
"110242","post","very-nice-apartment-901","","","no","","","","","","","","","","","","","","",""
"110245","post","lovely-1-bedroom-apartment-in-sarande","","","no","","","","","","","","","","","","","","",""
"110253","post","lana-studio","","","no","","","","","","","","","","","","","","",""
"110272","post","city-center-apartment-scutari","","","no","","","","","","","","","","","","","","",""
"110282","post","entire-apartment-castle-view","","","no","","","","","","","","","","","","","","",""
"110292","post","apartment-in-tirana","","","no","","","","","","","","","","","","","","",""
"110302","post","mani-apartment-2","","","no","","","","","","","","","","","","","","",""
"110312","post","albi-apartment-1","","","no","","","","","","","","","","","","","","",""
"110322","post","apartment-doni","","","no","","","","","","","","","","","","","","",""
"110332","post","2f-saranda-apartment","","","no","","","","","","","","","","","","","","",""
"110342","post","rea-beach-house","","","no","","","","","","","","","","","","","","",""
"110352","post","mukos-apartments","","","no","","","","","","","","","","","","","","",""
"110359","post","vila-md","","","no","","","","","","","","","","","","","","",""
"110369","post","apartment-golem","","","no","","","","","","","","","","","","","","",""
"110379","post","jb-beach-apartment-durres","","","no","","","","","","","","","","","","","","",""
"110388","post","urbanretreat","","","no","","","","","","","","","","","","","","",""
"110398","post","vila-rexhepaj","","","no","","","","","","","","","","","","","","",""
"95030","post","studio-apartment","","","no","","","","","","","","","","","","","","",""
"110408","post","meli-apartment","","","no","","","","","","","","","","","","","","",""
"110415","post","lucas-downtown","","","no","","","","","","","","","","","","","","",""
"110425","post","hotel-eno","","","no","","","","","","","","","","","","","","",""
"110432","post","st06","","","no","","","","","","","","","","","","","","",""
"110439","post","gjiri-i-lalzit-lura-3-sanmia-3-bedroom-apartment","","","no","","","","","","","","","","","","","","",""
"110449","post","davids-apartments","","","no","","","","","","","","","","","","","","",""
"110457","post","ne-apartment-1-in-durres-beach","","","no","","","","","","","","","","","","","","",""
"110466","post","apartment-in-front-of-the-beach","","","no","","","","","","","","","","","","","","",""
"110476","post","river-bridge","","","no","","","","","","","","","","","","","","",""
"110486","post","hotel-baaa-1","","","no","","","","","","","","","","","","","","",""
"110492","post","hotel-baaa-2","","","no","","","","","","","","","","","","","","",""
"110501","post","hotel-baaa-3","","","no","","","","","","","","","","","","","","",""
"110508","post","river-bridge-private-room","","","no","","","","","","","","","","","","","","",""
"110515","post","endris-apartment-near-old-beach-vlore","","","no","","","","","","","","","","","","","","",""
"110523","post","hotel-with-castle-view","","","no","","","","","","","","","","","","","","",""
"110530","post","top-location-kristi-apartments-05","","","no","","","","","","","","","","","","","","",""
"110540","post","n-hotel-city-center-by-noshi","","","no","","","","","","","","","","","","","","",""
"110547","post","arons-house","","","no","","","","","","","","","","","","","","",""
"110550","post","guesthouse-relax","","","no","","","","","","","","","","","","","","",""
"110560","post","dadaj-apartments","","","no","","","","","","","","","","","","","","",""
"110570","post","apartment-by-the-beach","","","no","","","","","","","","","","","","","","",""
"110580","post","gereas-holiday-house","","","no","","","","","","","","","","","","","","",""
"110590","post","aral-apartments-center","","","no","","","","","","","","","","","","","","",""
"110597","post","aral-apartments-shengjin","","","no","","","","","","","","","","","","","","",""
"110607","post","plazhi-gjeneralit","","","no","","","","","","","","","","","","","","",""
"110617","post","miqt-guest-house","","","no","","","","","","","","","","","","","","",""
"110624","post","four-seasons-beach-apartment","","","no","","","","","","","","","","","","","","",""
"110634","post","qeranas-rooms-corner-of-nature","","","no","","","","","","","","","","","","","","",""
"110644","post","class-home","","","no","","","","","","","","","","","","","","",""
"110654","post","beautiful-beach-apt-perfect-for-relaxing-getaway","","","no","","","","","","","","","","","","","","",""
"110664","post","angolo-toscano-apartment","","","no","","","","","","","","","","","","","","",""
"110670","post","blue-saranda-room","","","no","","","","","","","","","","","","","","",""
"110680","post","lalzi-rental-apartments","","","no","","","","","","","","","","","","","","",""
"110690","post","mediterranean-villa-old-town","","","no","","","","","","","","","","","","","","",""
"110700","post","seaside-escape","","","no","","","","","","","","","","","","","","",""
"110710","post","apartment-near-the-beach","","","no","","","","","","","","","","","","","","",""
"110717","post","penthouse-vlore","","","no","","","","","","","","","","","","","","",""
"110727","post","the-view2-free-parking","","","no","","","","","","","","","","","","","","",""
"110737","post","traditional-house-shapllo","","","no","","","","","","","","","","","","","","",""
"110747","post","bliss-apartment-saranda","","","no","","","","","","","","","","","","","","",""
"110757","post","hotel-nemercka","","","no","","","","","","","","","","","","","","",""
"110764","post","pool-view-apartment","","","no","","","","","","","","","","","","","","",""
"110783","post","family-apartments-himara","","","no","","","","","","","","","","","","","","",""
"110793","post","center-hotel","","","no","","","","","","","","","","","","","","",""
"110800","post","newborn-suite-apartments-vlore","","","no","","","","","","","","","","","","","","",""
"110810","post","valbona-relax","","","no","","","","","","","","","","","","","","",""
"110817","post","apartments-durres","","","no","","","","","","","","","","","","","","",""
"110824","post","guest-house-begaj","","","no","","","","","","","","","","","","","","",""
"110834","post","lolas-apartment","","","no","","","","","","","","","","","","","","",""
"69917","post","sea-view-studio","","","no","","","","","","","","","","","","","","",""
"109280","post","porsche-design-apartments-3","","","no","","","","","","","","","","","","","","",""
"110844","post","best-house","","","no","","","","","","","","","","","","","","",""
"110854","post","fancy-apartment","","","no","","","","","","","","","","","","","","",""
"110864","post","apartment-rio-palace","","","no","","","","","","","","","","","","","","",""
"110874","post","complex-delijorgji-apartments","","","no","","","","","","","","","","","","","","",""
"110884","post","studio-apartment-golem","","","no","","","","","","","","","","","","","","",""
"110903","post","travel-alb","","","no","","","","","","","","","","","","","","",""
"110905","post","fishta-apartament","","","no","","","","","","","","","","","","","","",""
"110907","post","studio-near-tirana-airport-2-self-check-in-free-parking","","","no","","","","","","","","","","","","","","",""
"110917","post","ermar-apartment-2","","","no","","","","","","","","","","","","","","",""
"110927","post","hotel-justinian","","","no","","","","","","","","","","","","","","",""
"110937","post","sea-retreat-apartment","","","no","","","","","","","","","","","","","","",""
"110947","post","topcius-lake-appartments","","","no","","","","","","","","","","","","","","",""
"110957","post","daniels-house","","","no","","","","","","","","","","","","","","",""
"110966","post","rexhina-apartments","","","no","","","","","","","","","","","","","","",""
"110985","post","gaias-luxury-apartment","","","no","","","","","","","","","","","","","","",""
"110995","post","mara-apartment-vlore","","","no","","","","","","","","","","","","","","",""
"111015","post","apartment-for-rent-piqeras-sarande","","","no","","","","","","","","","","","","","","",""
"111025","post","crox-appartaments","","","no","","","","","","","","","","","","","","",""
"111035","post","seasidegolem-apartments","","","no","","","","","","","","","","","","","","",""
"111045","post","patis-home-lungomare","","","no","","","","","","","","","","","","","","",""
"111055","post","vlore-apartament","","","no","","","","","","","","","","","","","","",""
"111065","post","mali-i-robit-21golem","","","no","","","","","","","","","","","","","","",""
"111075","post","white-shell-apartmentdurres-ura-e-dajlanit","","","no","","","","","","","","","","","","","","",""
"111084","post","cloud-10-apartment","","","no","","","","","","","","","","","","","","",""
"111094","post","ae-vlora-apartment","","","no","","","","","","","","","","","","","","",""
"111104","post","bee-hotel","","","no","","","","","","","","","","","","","","",""
"111121","post","leon-apartments-2","","","no","","","","","","","","","","","","","","",""
"111131","post","appartamento-valamar-nikolla-2-camere","","","no","","","","","","","","","","","","","","",""
"111141","post","blue-bay","","","no","","","","","","","","","","","","","","",""
"111151","post","blue-guesthouse","","","no","","","","","","","","","","","","","","",""
"111161","post","city-oasis-in-the-heart-of-tirana","","","no","","","","","","","","","","","","","","",""
"111171","post","sunny-days-apartment","","","no","","","","","","","","","","","","","","",""
"111181","post","guest-house-shyti","","","no","","","","","","","","","","","","","","",""
"111191","post","get-comfy","","","no","","","","","","","","","","","","","","",""
"111201","post","la-onda-hotel-durres","","","no","","","","","","","","","","","","","","",""
"111207","post","cozy-apparemment-11","","","no","","","","","","","","","","","","","","",""
"111215","post","villa-selcotis","","","no","","","","","","","","","","","","","","",""
"111225","post","bral-currila-peaceful-beachfront-apartment","","","no","","","","","","","","","","","","","","",""
"111235","post","dedas-summer-apartments","","","no","","","","","","","","","","","","","","",""
"111245","post","the-flip-flop-apartment","","","no","","","","","","","","","","","","","","",""
"111255","post","guesthouse-zgiboza","","","no","","","","","","","","","","","","","","",""
"111265","post","kasmi-home","","","no","","","","","","","","","","","","","","",""
"111275","post","arkadia-saranda","","","no","","","","","","","","","","","","","","",""
"111285","post","il-paese-boutique-hotel","","","no","","","","","","","","","","","","","","",""
"111292","post","vlora-sea-apartments","","","no","","","","","","","","","","","","","","",""
"111302","post","kristi","","","no","","","","","","","","","","","","","","",""
"111312","post","eq-apartaments","","","no","","","","","","","","","","","","","","",""
"111327","post","cosy-sea-view-studio","","","no","","","","","","","","","","","","","","",""
"111111","post","apartament-11","","","no","","","","","","","","","","","","","","",""
"111337","post","luxury-premium-finese","","","no","","","","","","","","","","","","","","",""
"111344","post","xhelili-apartment","","","no","","","","","","","","","","","","","","",""
"111354","post","hanna-solei-hotel","","","no","","","","","","","","","","","","","","",""
"111364","post","vacation-villa","","","no","","","","","","","","","","","","","","",""
"111374","post","aris-apartment-sarande","","","no","","","","","","","","","","","","","","",""
"111384","post","loft-in-durres-mit-meerblick","","","no","","","","","","","","","","","","","","",""
"111400","post","apartament-shengjin","","","no","","","","","","","","","","","","","","",""
"111402","post","апартаменты-на-пляже-с-видом-на-море","","","no","","","","","","","","","","","","","","",""
"111412","post","sea-side-apartment","","","no","","","","","","","","","","","","","","",""
"111422","post","densti-hotel","","","no","","","","","","","","","","","","","","",""
"111429","post","shell-home-golem-1","","","no","","","","","","","","","","","","","","",""
"111439","post","beachfront-saranda-terrace-apartments","","","no","","","","","","","","","","","","","","",""
"111449","post","apartment-villa-for-6-person","","","no","","","","","","","","","","","","","","",""
"111461","post","coastal-horizon-deluxe-apartment","","","no","","","","","","","","","","","","","","",""
"111471","post","marsi-studio-apartment","","","no","","","","","","","","","","","","","","",""
"111479","post","lahuta-e-vjeter-agroturizem","","","no","","","","","","","","","","","","","","",""
"111486","post","plazhi-i-vjeter","","","no","","","","","","","","","","","","","","",""
"111496","post","alinas-apartment","","","no","","","","","","","","","","","","","","",""
"111506","post","hanna-guest-house","","","no","","","","","","","","","","","","","","",""
"111513","post","lucas-central-oasis-studios","","","no","","","","","","","","","","","","","","",""
"111520","post","dhoma-plazhi-husi","","","no","","","","","","","","","","","","","","",""
"111527","post","lake-majesty","","","no","","","","","","","","","","","","","","",""
"111537","post","vintage-mediterranean-house","","","no","","","","","","","","","","","","","","",""
"111547","post","ejona-villa","","","no","","","","","","","","","","","","","","",""
"111557","post","apartment-qerret-with-garden","","","no","","","","","","","","","","","","","","",""
"111568","post","bodinis-rooms","","","no","","","","","","","","","","","","","","",""
"111578","post","mirelas-apartment-city-center","","","no","","","","","","","","","","","","","","",""
"111590","post","sea-view-apartment-luxury","","","no","","","","","","","","","","","","","","",""
"111600","post","pallati-me-xixa","","","no","","","","","","","","","","","","","","",""
"111608","post","apartment-kune-shengjin-3","","","no","","","","","","","","","","","","","","",""
"111618","post","seashore-serenity-apartment","","","no","","","","","","","","","","","","","","",""
"111628","post","densi-apartament","","","no","","","","","","","","","","","","","","",""
"111631","post","ocean-eyes-apartament","","","no","","","","","","","","","","","","","","",""
"111641","post","vila-mitrojorgji","","","no","","","","","","","","","","","","","","",""
"111651","post","crox-appartaments-4","","","no","","","","","","","","","","","","","","",""
"111661","post","villa-joli","","","no","","","","","","","","","","","","","","",""
"111671","post","apartament-golem-holiday-apartment","","","no","","","","","","","","","","","","","","",""
"111681","post","house-near-plazhi-san-pietro","","","no","","","","","","","","","","","","","","",""
"111691","post","tiranas-elevated-apartment","","","no","","","","","","","","","","","","","","",""
"111701","post","orkidea-apartments","","","no","","","","","","","","","","","","","","",""
"111711","post","arts-house","","","no","","","","","","","","","","","","","","",""
"111721","post","zyli-apts-by-bunker-art-2-museum-tirana","","","no","","","","","","","","","","","","","","",""
"111731","post","your-tidy-affordable-base-in-tirane","","","no","","","","","","","","","","","","","","",""
"111741","post","vila-tahiri","","","no","","","","","","","","","","","","","","",""
"111751","post","a-quiet-place-for-4-people","","","no","","","","","","","","","","","","","","",""
"111759","post","isaraj-guest-house","","","no","","","","","","","","","","","","","","",""
"111769","post","guest-room-tirana-center","","","no","","","","","","","","","","","","","","",""
"111779","post","casa-con-impronta-vintage-a-narte","","","no","","","","","","","","","","","","","","",""
"111788","post","ledios-luxury-apartment","","","no","","","","","","","","","","","","","","",""
"86563","post","hotel-princ","","","no","","","","","","","","","","","","","","",""
"91890","post","lovely-seaview-apartment","","","no","","","","","","","","","","","","","","",""
"108007","post","sea-view-apartment-in-vlore","","","no","","","","","","","","","","","","","","",""
"111798","post","comfortexcellence","","","no","","","","","","","","","","","","","","",""
"111807","post","atrium-apartment","","","no","","","","","","","","","","","","","","",""
"111817","post","saranda-flat-view","","","no","","","","","","","","","","","","","","",""
"111827","post","mabel-rooms","","","no","","","","","","","","","","","","","","",""
"111837","post","mumbas-room-1","","","no","","","","","","","","","","","","","","",""
"111846","post","bejart-apartment-4","","","no","","","","","","","","","","","","","","",""
"111856","post","seaside-green-hill","","","no","","","","","","","","","","","","","","",""
"111866","post","sana-apartment","","","no","","","","","","","","","","","","","","",""
"111876","post","apartament-wendy","","","no","","","","","","","","","","","","","","",""
"111886","post","onix-h","","","no","","","","","","","","","","","","","","",""
"111893","post","villa-pearl-adriatic-coast-3","","","no","","","","","","","","","","","","","","",""
"111900","post","white-moon-apartments","","","no","","","","","","","","","","","","","","",""
"111910","post","enti-apartments-beach","","","no","","","","","","","","","","","","","","",""
"111930","post","seaside-apartments-rana-hedhun","","","no","","","","","","","","","","","","","","",""
"111940","post","hotel-kukesi","","","no","","","","","","","","","","","","","","",""
"111947","post","vlore-lungomare-seaside","","","no","","","","","","","","","","","","","","",""
"111955","post","holiday-in-saranda-apartament","","","no","","","","","","","","","","","","","","",""
"111961","post","hasani-apartments","","","no","","","","","","","","","","","","","","",""
"111971","post","appartamento-hakuna-matata","","","no","","","","","","","","","","","","","","",""
"111984","post","memory-tirana-apartments","","","no","","","","","","","","","","","","","","",""
"111994","post","ledio-guest-house","","","no","","","","","","","","","","","","","","",""
"112001","post","queen-apartmets-vlore","","","no","","","","","","","","","","","","","","",""
"112008","post","rubin-guesthouse-gjirokastra","","","no","","","","","","","","","","","","","","",""
"112018","post","saudade-apartment-saranda","","","no","","","","","","","","","","","","","","",""
"112028","post","guesthouse-gezim-selimaj","","","no","","","","","","","","","","","","","","",""
"112038","post","serxho-apartment-sarande","","","no","","","","","","","","","","","","","","",""
"112048","post","blue-oasis-apartment","","","no","","","","","","","","","","","","","","",""
"112058","post","teal-apartment","","","no","","","","","","","","","","","","","","",""
"112068","post","pogradec-apartments","","","no","","","","","","","","","","","","","","",""
"112076","post","villa-guci","","","no","","","","","","","","","","","","","","",""
"112086","post","portside-apartment","","","no","","","","","","","","","","","","","","",""
"112095","post","niti-rooms","","","no","","","","","","","","","","","","","","",""
"112125","post","luis","","","no","","","","","","","","","","","","","","",""
"112135","post","andor-luxury-hotel","","","no","","","","","","","","","","","","","","",""
"112144","post","green-gem-villa","","","no","","","","","","","","","","","","","","",""
"112154","post","bega-guesthouse","","","no","","","","","","","","","","","","","","",""
"112164","post","apartment-green-saranda","","","no","","","","","","","","","","","","","","",""
"112174","post","marina-beach-apartaments","","","no","","","","","","","","","","","","","","",""
"112180","post","amarilis-luxury-apartments","","","no","","","","","","","","","","","","","","",""
"112197","post","thimios-rooms","","","no","","","","","","","","","","","","","","",""
"112207","post","holiday-apartment-vlore","","","no","","","","","","","","","","","","","","",""
"112217","post","gurra-rooms","","","no","","","","","","","","","","","","","","",""
"112227","post","asss","","","no","","","","","","","","","","","","","","",""
"112229","post","beach-view-apartment","","","no","","","","","","","","","","","","","","",""
"112239","post","dibra-home-near-city-center-of-shkodra","","","no","","","","","","","","","","","","","","",""
"112249","post","max-plane-apartment","","","no","","","","","","","","","","","","","","",""
"112259","post","hotel-saly","","","no","","","","","","","","","","","","","","",""
"107151","post","sea-sun-apartment","","","no","","","","","","","","","","","","","","",""
"112266","post","apartment-in-the-heart-of-tirana-bllok","","","no","","","","","","","","","","","","","","",""
"112276","post","blue-cottage","","","no","","","","","","","","","","","","","","",""
"112286","post","himara-seaside-apartment","","","no","","","","","","","","","","","","","","",""
"112296","post","vila-shakaj","","","no","","","","","","","","","","","","","","",""
"112303","post","guest-house-taverna-laberia","","","no","","","","","","","","","","","","","","",""
"112313","post","mumbas-room-3","","","no","","","","","","","","","","","","","","",""
"112323","post","sala-apartments","","","no","","","","","","","","","","","","","","",""
"112333","post","unique","","","no","","","","","","","","","","","","","","",""
"112340","post","seahana-apartment","","","no","","","","","","","","","","","","","","",""
"112350","post","blue-heaven-seaside","","","no","","","","","","","","","","","","","","",""
"112360","post","cozyflat-in-the-middle-of-tirana","","","no","","","","","","","","","","","","","","",""
"112368","post","boras-apartment","","","no","","","","","","","","","","","","","","",""
"112378","post","vila-mihali-himare","","","no","","","","","","","","","","","","","","",""
"112381","post","luxury-apartment-next-to-marina-bay","","","no","","","","","","","","","","","","","","",""
"112390","post","vila-murataj-lekures","","","no","","","","","","","","","","","","","","",""
"112397","post","ergis-host-apartment","","","no","","","","","","","","","","","","","","",""
"112404","post","apartment-plazhi","","","no","","","","","","","","","","","","","","",""
"112414","post","apartment-in-vlore-kejvi","","","no","","","","","","","","","","","","","","",""
"112424","post","sunflower-apartment","","","no","","","","","","","","","","","","","","",""
"112434","post","modern-view-apartments","","","no","","","","","","","","","","","","","","",""
"112444","post","super-spacious-rooftop-flat-amazing-city-view","","","no","","","","","","","","","","","","","","",""
"112451","post","floras-apartaments","","","no","","","","","","","","","","","","","","",""
"112461","post","dices-home","","","no","","","","","","","","","","","","","","",""
"112471","post","hotel-vila-11","","","no","","","","","","","","","","","","","","",""
"112478","post","jemmys-appartment","","","no","","","","","","","","","","","","","","",""
"112488","post","koci-apartament","","","no","","","","","","","","","","","","","","",""
"112508","post","family-vacation-new-house","","","no","","","","","","","","","","","","","","",""
"112515","post","leon-apartments-3","","","no","","","","","","","","","","","","","","",""
"112525","post","anna-house","","","no","","","","","","","","","","","","","","",""
"112535","post","harmony","","","no","","","","","","","","","","","","","","",""
"112555","post","have-the-best-holidays-in-our-apartment","","","no","","","","","","","","","","","","","","",""
"112564","post","ejstel-residence-apartments","","","no","","","","","","","","","","","","","","",""
"112574","post","serene-green-one-bedroom-condo","","","no","","","","","","","","","","","","","","",""
"112584","post","lulu-suites-petit","","","no","","","","","","","","","","","","","","",""
"112594","post","villa-levanda-ksamil","","","no","","","","","","","","","","","","","","",""
"112604","post","luli-studios","","","no","","","","","","","","","","","","","","",""
"112614","post","kloans-apartment-vlore","","","no","","","","","","","","","","","","","","",""
"112624","post","secret-stone-villa","","","no","","","","","","","","","","","","","","",""
"112634","post","lovely-apartment-by-the-beach","","","no","","","","","","","","","","","","","","",""
"112644","post","new-apartment-near-the-beach","","","no","","","","","","","","","","","","","","",""
"112654","post","enjoy-sunset-at-this-spacious-apartment","","","no","","","","","","","","","","","","","","",""
"112664","post","festim-villa-hotel","","","no","","","","","","","","","","","","","","",""
"112671","post","hotel-ferrara","","","no","","","","","","","","","","","","","","",""
"112681","post","krisli-hotel","","","no","","","","","","","","","","","","","","",""
"112684","post","vila-proi","","","no","","","","","","","","","","","","","","",""
"112691","post","center-of-shkodra-apartment","","","no","","","","","","","","","","","","","","",""
"112701","post","premium-sea-view-flat","","","no","","","","","","","","","","","","","","",""
"112711","post","sea-view-blue-apartamente","","","no","","","","","","","","","","","","","","",""
"112721","post","albas-apartment","","","no","","","","","","","","","","","","","","",""
"112729","post","studio-apartment-margo","","","no","","","","","","","","","","","","","","",""
"112738","post","harry-apartment","","","no","","","","","","","","","","","","","","",""
"112747","post","historical-center-city-house-2","","","no","","","","","","","","","","","","","","",""
"112757","post","welcome-home","","","no","","","","","","","","","","","","","","",""
"112768","post","ndreu","","","no","","","","","","","","","","","","","","",""
"112776","post","royal-appartament","","","no","","","","","","","","","","","","","","",""
"112781","post","comfy-city-center-apartment","","","no","","","","","","","","","","","","","","",""
"112791","post","hotel-fama","","","no","","","","","","","","","","","","","","",""
"112801","post","ardo-apartament","","","no","","","","","","","","","","","","","","",""
"112811","post","center-lake-house","","","no","","","","","","","","","","","","","","",""
"112821","post","rikus-rooms-sarande","","","no","","","","","","","","","","","","","","",""
"112828","post","lemon-stays-apartment","","","no","","","","","","","","","","","","","","",""
"112838","post","urban-city-center","","","no","","","","","","","","","","","","","","",""
"112848","post","apartment-on-the-beach","","","no","","","","","","","","","","","","","","",""
"112858","post","albis-apartment-2","","","no","","","","","","","","","","","","","","",""
"112861","post","appartamento-sarande","","","no","","","","","","","","","","","","","","",""
"112871","post","vasil-rooms-lukove","","","no","","","","","","","","","","","","","","",""
"112881","post","welcome-guest-house","","","no","","","","","","","","","","","","","","",""
"112889","post","lungomare-appartment","","","no","","","","","","","","","","","","","","",""
"112899","post","kleis-daily-apartment","","","no","","","","","","","","","","","","","","",""
"112919","post","alexandros-apartment","","","no","","","","","","","","","","","","","","",""
"112929","post","stefan-vasili","","","no","","","","","","","","","","","","","","",""
"112939","post","durazzo-vollga-2","","","no","","","","","","","","","","","","","","",""
"112949","post","flodril-appartment","","","no","","","","","","","","","","","","","","",""
"112958","post","villa-pearl-adriatic-coast-1","","","no","","","","","","","","","","","","","","",""
"112968","post","helias-apartment","","","no","","","","","","","","","","","","","","",""
"112978","post","villa-pearl-adriatic-coast-2","","","no","","","","","","","","","","","","","","",""
"112988","post","hotel-klajvi-shengjin","","","no","","","","","","","","","","","","","","",""
"112995","post","prima-guesthouse","","","no","","","","","","","","","","","","","","",""
"113005","post","green-coast-palase","","","no","","","","","","","","","","","","","","",""
"113007","post","duplex-mino-pazari-i-vjeter-korce","","","no","","","","","","","","","","","","","","",""
"113017","post","toni-house","","","no","","","","","","","","","","","","","","",""
"113026","post","sarande15","","","no","","","","","","","","","","","","","","",""
"113036","post","zaganjori-guesthouse","","","no","","","","","","","","","","","","","","",""
"113045","post","eg-apartments-1","","","no","","","","","","","","","","","","","","",""
"113055","post","marku-appartaments","","","no","","","","","","","","","","","","","","",""
